X,Y,Z,X.1,Y.1,Z.1,X.2,Y.2,Z.2,X.3,Y.3,Z.3,X.4,Y.4,Z.4,X.5,Y.5,Z.5,X.6,Y.6,Z.6,X.7,Y.7,Z.7,X.8,Y.8,Z.8,X.9,Y.9,Z.9,X.10,Y.10,Z.10,X.11,Y.11,Z.11,X.12,Y.12,Z.12,X.13,Y.13,Z.13,X.14,Y.14,Z.14,X.15,Y.15,Z.15,X.16,Y.16,Z.16,X.17,Y.17,Z.17,X.18,Y.18,Z.18,X.19,Y.19,Z.19,X.20,Y.20,Z.20,X.21,Y.21,Z.21,X.22,Y.22,Z.22,X.23,Y.23,Z.23,X.24,Y.24,Z.24,X.25,Y.25,Z.25
1618.122,1906.254,786.551,1561.371,2075.809,787.844,1550.307,1997.249,1001.007,1178.571,2018.373,848.828,1124.569,1892.626,861.492,1323.541,1741.346,1045.845,1082.021,1772.744,1088.14,975.667,1861.419,874.794,1015.112,1887.013,795.032,950.856,2147.246,891.881,1336.401,2278.558,1023.569,1107.74,2268.278,1014.382,1064.085,2168.51,803.718,1099.305,2160.402,751.313,1075.359,1937.891,858.626,952.142,1908.886,1039.193,972.782,2007.028,1077.24,992.113,1970.141,804.839,461.333,2109.784,826.607,348.296,2028.447,987.35,67.967,2040.457,859.444,66.429,2099.984,809.152,636.566,2172.575,1055.714,435.893,2140.942,1121.333,136.135,2003.779,1299.208,47.008,2081.311,1132.297
1622.036,1908.695,776.686,1565.443,2078.282,776.706,1554.31,2002.196,990.079,1182.758,2020.927,837.62,1129.093,1895.36,852.227,1327.91,1747.247,1040.96,1088.925,1778.735,1082.887,980.826,1860.848,867.391,1020.93,1883.796,786.733,955.285,2150.393,878.551,1340.87,2282.728,1008.598,1111.425,2271.536,999.613,1071.322,2168.186,791.051,1105.012,2159.636,738.556,1083.84,1941.224,847.732,956.356,1914.588,1028.724,977.006,2013.057,1065.521,996.682,1972.805,796.649,463.84,2113.78,817.916,345.352,2044.016,963.784,60.601,2055.511,834.191,69.009,2114.549,782.849,641.608,2176.188,1049.151,439.833,2145.026,1116.744,141.172,2008.128,1295.557,47.029,2082.622,1131.875
1625.484,1911.2,766.864,1568.963,2078.958,766.182,1557.757,2006.976,979.087,1186.585,2023.493,826.565,1133.41,1898.161,842.754,1331.793,1753.516,1035.307,1095.141,1784.823,1077.258,985.487,1860.826,859.519,1026.176,1881.42,778.526,959.405,2153.48,865.213,1344.869,2286.705,993.863,1114.685,0.0,0.0,1077.805,2169.473,777.807,1110.082,2158.996,725.953,1091.38,1946.472,832.09,960.122,1920.471,1018.438,980.793,2019.075,1053.821,1000.723,1975.201,788.641,465.838,2117.746,809.618,342.296,2059.027,940.522,54.177,2071.005,809.289,72.242,2128.54,757.397,646.151,2180.045,1041.936,443.397,2149.266,1111.703,146.467,2012.735,1291.81,46.999,2084.136,1131.334
1628.468,1913.725,757.082,1571.912,2080.034,755.936,1560.688,2011.619,968.06,1189.901,2026.137,815.386,1136.847,1900.959,833.13,1335.124,1759.867,1029.122,1100.666,1791.029,1071.296,989.67,1861.154,851.358,1030.854,1879.359,770.141,963.139,2156.758,851.662,1348.36,2290.616,979.357,1117.485,0.0,0.0,1083.471,2170.939,764.469,1114.452,2158.604,713.645,1097.982,0.0,0.0,963.44,1925.86,1007.646,984.052,2025.048,1042.009,1004.192,1977.434,780.764,467.278,2121.887,801.571,339.346,2073.261,917.792,48.791,2084.598,785.382,76.116,2142.584,732.621,650.123,2184.158,1033.977,446.438,2154.005,1106.087,150.928,2017.613,1287.848,46.962,2086.195,1130.869
1630.976,1916.261,747.378,1574.226,2082.499,745.029,1563.094,2016.188,957.06,1192.648,2028.797,804.305,1139.694,1903.889,823.341,1337.907,1766.194,1022.45,1105.183,1797.301,1064.799,993.817,1861.95,842.813,1034.988,1877.686,761.49,966.432,2159.866,838.674,1351.254,2294.504,965.103,1119.476,0.0,0.0,1088.272,0.0,0.0,1117.752,2158.441,701.563,1103.65,1951.635,812.483,966.172,1931.385,996.911,986.749,2030.916,1030.271,1006.997,1979.675,772.947,467.985,2126.234,793.807,336.534,2086.428,895.99,44.099,2097.017,762.39,80.422,2153.193,709.631,653.51,2188.564,1025.194,448.87,2158.781,1100.213,155.722,2022.792,1283.683,46.95,2087.919,1130.089
1632.981,1918.733,737.686,1575.948,2084.891,734.207,1564.955,2020.603,946.056,1194.742,2031.551,793.203,1141.899,1906.84,813.546,1340.001,1772.395,1015.363,1109.102,1803.419,1057.822,996.939,1862.831,834.318,1038.372,1876.454,752.725,969.229,2162.903,825.937,1353.51,2298.237,951.134,1120.886,0.0,0.0,1092.188,0.0,0.0,1120.573,2158.395,689.679,1108.286,1954.656,801.909,968.335,1936.694,986.182,988.889,2036.541,1018.517,1009.178,1981.743,764.969,468.299,2130.759,786.041,334.071,2098.378,875.301,40.093,2107.938,740.866,84.585,2162.767,688.054,656.207,2193.313,1015.498,450.557,2163.938,1093.752,160.442,2028.785,1279.898,46.943,2089.82,1129.139
1634.382,1921.173,727.906,1577.09,2087.327,723.521,1566.2,2024.912,935.073,1196.122,2034.398,782.129,1143.449,1909.91,803.65,1341.406,1778.393,1007.849,1112.175,1809.514,1050.419,999.398,1864.008,825.507,1041.091,1875.562,743.426,971.445,2166.075,813.283,1355.056,2301.933,937.408,1121.54,0.0,0.0,1095.101,0.0,0.0,1122.548,2158.648,677.961,1111.821,1957.886,791.126,969.819,1941.809,975.405,990.362,2041.914,1006.873,1010.675,1984.448,756.709,468.171,2135.602,778.236,331.999,2109.087,855.991,36.997,2116.993,720.995,88.062,2170.421,668.104,658.133,2198.517,1004.856,451.384,2169.452,1086.693,165.157,2035.343,1276.046,46.974,2091.907,1128.095
1635.258,1923.569,718.171,1577.615,2089.847,712.943,1566.904,2029.204,924.151,1196.811,2037.286,771.124,1144.34,1913.032,793.717,1342.087,1784.23,999.898,1114.292,1815.442,1042.481,1001.173,1865.548,816.52,1043.068,1875.228,734.25,973.111,2169.205,800.832,1355.871,2305.577,924.02,1121.491,0.0,0.0,1096.951,0.0,0.0,1123.656,2159.147,666.342,1114.207,1961.364,779.967,970.557,1946.689,964.538,991.128,2047.082,995.236,1011.44,1987.442,747.941,467.712,2140.735,770.299,330.37,2118.499,838.371,34.596,2124.163,703.079,90.493,2177.161,649.738,659.233,2204.291,994.331,451.381,2175.337,1078.963,169.806,2042.976,1272.464,47.078,2094.29,1126.897
1635.593,1926.04,708.558,1577.478,2092.275,702.428,1566.998,2033.395,913.225,1196.76,2040.217,760.054,1144.233,1916.193,783.742,1342.011,1789.975,991.724,1115.444,1821.33,1034.215,1002.103,1867.274,807.311,1044.248,1875.362,724.905,974.108,2172.458,788.42,1355.958,2309.011,910.835,1120.686,0.0,0.0,1097.75,0.0,0.0,1123.679,2159.826,654.775,1115.393,1964.578,769.749,970.664,1951.37,953.693,991.25,2051.981,983.748,1011.511,1990.814,738.719,466.844,2146.084,762.002,328.848,2126.98,822.54,32.654,2130.048,687.129,91.797,2181.792,633.171,659.484,2210.295,980.667,450.648,2181.54,1070.553,174.405,2050.956,1268.27,47.337,2096.837,1125.577
1635.358,1928.566,698.868,1576.654,2094.785,691.996,1566.503,2037.554,902.278,1195.963,2043.21,749.046,1143.573,1919.435,773.628,1341.241,1795.543,983.167,1115.606,1827.148,1025.508,1002.246,1869.22,797.846,1044.564,1876.059,715.093,974.407,2175.653,776.229,1355.284,2312.311,897.968,1119.083,0.0,0.0,1097.455,0.0,0.0,1122.89,2160.807,643.257,1115.377,1967.836,759.41,970.055,1955.892,942.829,990.701,2056.674,972.249,1010.78,1994.54,729.042,465.487,2151.272,753.295,327.125,2134.651,808.541,30.676,2135.159,673.12,92.119,2185.867,618.403,658.894,2216.831,967.258,449.075,2188.035,1061.497,178.867,2059.456,1263.59,47.744,2099.556,1124.161
1634.506,1931.198,689.344,1575.2,2097.345,681.629,1565.375,2041.654,891.373,1194.414,2046.202,738.071,1142.043,1922.649,763.433,1339.759,1800.979,974.258,1114.797,1833.044,1016.64,1002.102,1871.648,788.015,1044.046,1877.331,705.013,974.019,2178.923,764.146,1353.875,2315.627,885.388,1116.739,0.0,0.0,1096.031,0.0,0.0,1121.138,2162.702,631.48,1114.099,1971.156,748.792,968.745,1960.382,931.879,989.468,2061.298,960.757,1009.313,1998.628,719.041,463.616,2156.13,744.081,325.048,2141.641,796.267,28.617,2139.956,660.956,91.461,2189.594,605.545,657.499,2223.741,953.238,446.908,2194.948,1051.811,183.103,2068.497,1258.186,48.165,2102.458,1122.551
1633.044,1933.887,679.889,1573.001,2100.048,671.304,1563.623,2045.723,880.455,1192.187,2049.318,727.038,1139.885,1925.872,753.227,1337.596,1806.199,965.023,1112.951,1838.572,1006.428,1000.83,1874.436,777.785,1042.592,1879.108,694.716,972.895,2182.242,752.154,1351.717,2318.859,873.036,1113.62,0.0,0.0,1093.47,0.0,0.0,1118.397,2164.988,619.576,1111.573,1974.506,738.115,966.738,1964.832,921.117,987.569,2065.885,949.398,1007.098,2003.302,708.771,461.163,2160.444,734.318,322.468,2147.92,785.632,26.296,2144.689,650.422,89.668,2193.433,594.462,655.271,2230.95,938.657,444.032,2202.171,1041.558,187.076,2078.019,1252.04,48.874,2105.716,1120.412
1630.95,1936.643,670.427,1570.07,2102.686,661.095,1561.163,2049.713,869.566,1189.242,2052.447,716.142,1137.133,1929.124,742.947,1334.772,1811.02,955.294,1110.112,1843.114,995.346,998.726,1877.47,767.285,1040.282,1881.36,684.037,971.017,2185.499,740.413,1348.846,2322.066,860.962,1109.808,0.0,0.0,1089.791,0.0,0.0,1114.734,2167.511,607.738,1107.802,1977.808,727.336,964.091,1969.275,910.32,985.072,2070.494,938.094,1004.162,2007.854,698.052,458.069,2164.285,724.05,319.451,2153.205,776.422,22.708,2149.487,641.178,86.529,2197.73,584.911,652.388,2238.433,923.699,440.529,2209.672,1030.868,190.73,2088.285,1245.445,49.697,2109.119,1118.212
1628.225,1939.375,660.961,1566.483,2105.429,650.945,1558.015,2053.649,858.752,1185.633,2055.625,705.242,1135.024,1932.409,732.605,1331.332,1815.825,945.498,1106.307,1848.14,984.412,995.808,1880.792,756.434,1037.036,1884.046,673.037,968.431,2188.821,728.832,1345.241,2325.294,849.158,1105.269,0.0,0.0,1084.983,0.0,0.0,1110.134,2170.506,596.034,1102.773,1981.215,716.648,960.811,1973.757,899.692,981.936,2075.187,926.765,1000.51,2012.682,687.366,454.425,2168.215,713.473,315.992,2157.415,768.269,20.058,2154.337,632.92,82.208,2202.7,576.783,648.796,2246.172,908.395,436.521,2217.552,1019.708,194.081,2098.924,1238.207,50.654,2113.082,1115.202
1624.911,1942.133,651.546,1562.195,2108.218,640.855,1554.202,2057.491,847.981,1181.356,2058.816,694.373,1131.025,1935.709,722.162,1327.193,1820.769,935.78,1101.494,1853.05,973.281,992.043,1884.408,745.231,1032.887,1887.081,661.677,965.09,2192.156,717.379,1340.966,2328.484,837.555,1099.822,0.0,0.0,1079.083,0.0,0.0,1104.67,2174.735,584.952,1096.536,1984.618,705.952,956.956,1978.437,889.107,978.255,2079.957,915.465,996.211,2017.486,676.522,450.198,2172.157,702.616,312.025,2160.459,761.091,16.982,2159.108,625.456,76.746,2208.269,569.818,644.572,2254.183,892.886,431.774,2225.647,1008.229,197.117,2109.911,1230.325,51.228,2117.492,1111.663
1620.955,1944.907,642.151,1557.305,2111.036,630.941,1549.708,2061.23,837.268,1176.359,2061.986,683.489,0.0,1938.97,711.612,1322.387,1825.034,925.236,1095.79,1857.837,961.957,987.505,1888.504,733.462,1027.856,1890.507,649.947,961.024,2195.501,706.099,1335.967,2331.625,826.2,1094.184,0.0,0.0,1072.156,0.0,0.0,1098.607,0.0,0.0,1089.108,1988.042,695.082,952.527,1983.148,878.557,973.911,2084.794,904.149,991.278,2022.739,665.636,445.334,2175.924,692.105,307.551,2162.343,755.022,16.581,2163.662,618.994,69.835,2214.384,563.932,639.76,2262.435,877.241,426.328,2234.046,996.439,199.898,2120.99,1221.892,51.746,2122.485,1107.569
1616.449,1947.735,632.726,1551.741,2113.9,621.161,1544.553,2064.885,826.636,1170.754,2065.192,672.635,1120.182,1942.192,701.024,1316.826,1829.143,914.58,1089.08,1862.478,950.407,982.13,1892.394,721.685,1021.962,1894.384,637.671,956.274,2198.813,694.988,1330.37,2334.777,815.163,1088.01,0.0,0.0,1064.229,0.0,0.0,1091.452,0.0,0.0,1080.516,1991.562,684.055,947.483,1987.964,868.11,969.019,2089.734,892.956,985.872,2027.965,654.567,439.739,2179.51,681.927,302.635,2164.403,750.862,16.018,2168.373,615.202,60.187,2220.593,560.093,634.343,2270.992,861.515,420.366,2242.808,984.313,202.683,2132.073,1212.999,52.394,2128.161,1102.922
1611.541,1950.629,623.393,1545.799,2116.784,611.404,1538.85,2068.424,816.122,1164.455,2068.341,661.756,1114.344,1945.4,690.442,1310.602,1832.978,903.655,1081.946,1866.959,938.508,976.055,1896.602,709.544,1015.253,1898.622,625.35,950.916,2202.143,683.945,1324.151,2337.9,804.39,1081.344,0.0,0.0,1055.462,2193.732,602.751,1083.619,0.0,0.0,1070.8,1995.041,673.008,941.997,1992.639,857.894,963.568,2094.673,881.976,979.827,2032.382,642.933,433.812,2182.795,670.57,297.683,2167.455,750.443,15.653,2171.368,613.78,47.217,2224.55,559.533,628.339,2279.716,845.737,413.661,2251.58,972.201,205.033,2142.953,1203.629,52.82,2134.696,1097.303
1606.772,1953.545,613.828,1539.924,2119.621,601.553,1533.005,2071.772,805.771,1157.752,2071.576,650.726,1107.983,1948.709,679.849,1303.835,1836.56,892.423,1073.29,1871.225,926.294,969.389,1900.945,697.153,1007.916,1903.33,612.718,944.963,2205.46,673.08,1317.302,2341.001,793.907,1074.279,0.0,0.0,1045.782,2196.632,591.693,1074.87,0.0,0.0,1059.926,1998.295,663.183,935.854,1996.906,847.948,957.536,2099.502,871.277,973.083,2034.762,630.835,428.379,0.0,0.0,295.052,2169.433,748.282,16.372,2172.25,612.419,37.993,2230.873,557.571,621.726,2288.508,829.992,406.455,2260.47,959.839,207.265,2153.13,1193.406,54.86,2142.205,1090.664
1602.389,1956.389,603.947,1534.435,2122.311,591.502,1527.562,2074.916,795.577,1150.95,2074.847,639.793,1101.247,1952.128,669.431,1296.643,1839.822,880.936,1064.386,1875.379,913.766,962.327,1905.495,684.069,1000.019,1908.419,599.67,938.567,2208.991,662.345,1310.269,2344.123,783.768,1066.965,0.0,0.0,0.0,2200.205,580.297,1065.539,0.0,0.0,1047.935,2001.432,654.763,929.18,2000.725,838.576,950.923,2104.21,861.082,965.855,2035.951,617.654,424.231,2194.258,639.893,294.309,2170.972,745.121,18.012,2176.165,611.173,36.389,2233.339,556.345,614.581,2297.169,814.279,399.031,2269.266,947.055,210.123,2162.692,1182.152,57.986,2151.814,1083.16
1598.052,1959.146,593.971,1529.343,2125.041,581.199,1522.677,2077.83,785.071,1144.424,2078.225,628.752,1094.303,1955.634,659.216,1289.281,1842.743,869.107,1054.825,1879.491,901.137,954.512,1910.245,671.413,991.516,1913.863,586.289,931.648,2212.586,651.694,1303.377,2347.168,773.893,1059.648,0.0,0.0,1022.927,2204.154,568.908,1055.704,0.0,0.0,1034.738,2004.479,645.41,922.2,2004.422,829.752,943.83,2108.838,851.063,958.419,2038.539,604.428,421.119,2199.785,624.932,293.874,2171.996,742.568,19.756,2176.315,609.329,34.179,2234.804,554.65,607.209,2305.646,798.331,391.712,2277.926,933.672,212.933,2171.797,1169.911,61.195,2164.236,1073.774
1593.676,1961.826,583.85,1524.262,2127.674,570.832,1517.955,2080.689,774.123,1138.636,2081.686,617.65,1087.885,1959.318,649.032,1282.234,1845.279,856.797,1044.886,1884.213,888.789,946.515,1915.468,657.68,982.696,1919.761,572.378,924.524,2216.278,641.178,1296.907,2350.117,764.446,1052.5,0.0,0.0,1010.377,2208.393,557.513,1045.137,0.0,0.0,1020.397,2007.199,635.58,914.945,2008.592,821.299,936.53,2113.803,841.434,950.761,2041.923,592.84,418.995,2204.222,610.198,293.917,2172.775,740.098,21.247,2176.105,608.096,33.653,2233.369,553.902,599.976,2313.794,782.092,384.919,2286.323,919.587,216.151,2180.503,1156.768,64.465,2178.339,1062.587
1589.335,1964.374,573.747,1519.052,2130.316,560.374,1513.169,2083.693,762.844,1133.634,2085.203,606.552,1080.77,1963.006,638.82,1275.857,1847.762,844.297,1034.819,1887.88,875.293,938.556,1921.042,643.914,973.933,1926.148,558.072,917.514,2219.959,630.577,1291.201,2352.786,755.265,1045.681,0.0,0.0,997.109,2213.046,546.246,1034.221,2202.463,491.662,1004.935,2008.936,627.49,907.896,2013.494,812.813,929.339,2119.289,832.052,943.899,2044.6,582.132,416.768,2206.216,598.565,293.898,2173.403,738.969,21.88,2176.992,607.742,33.21,2233.898,553.665,593.67,2321.612,765.061,379.052,2294.862,904.591,219.736,2188.957,1142.729,68.082,2193.513,1050.023
1585.293,1966.921,563.647,1513.925,2132.945,549.81,1508.366,2086.772,751.676,1129.159,2088.576,595.514,1074.68,1966.642,628.593,1270.258,1850.23,831.458,1024.714,1891.102,860.009,930.816,1927.208,629.586,965.321,1933.092,543.357,911.007,2223.528,619.73,1286.421,2355.216,746.322,1039.799,0.0,0.0,983.282,2218.2,535.217,1023.658,2207.93,482.53,988.527,2010.592,618.66,901.572,2018.665,804.41,922.762,2124.861,822.654,938.451,2046.148,572.112,412.972,2207.526,586.833,293.26,2173.937,738.419,22.169,2177.32,607.735,31.806,2234.218,553.697,588.467,2329.055,748.293,374.341,2303.717,888.481,222.536,2197.106,1127.656,72.037,2208.607,1036.15
1581.69,1969.437,553.465,1509.173,2135.524,539.201,1503.934,2089.843,740.72,1125.328,2091.758,584.595,1069.394,1970.123,618.299,1265.64,1852.657,818.227,1014.767,1894.324,844.419,923.945,1933.929,614.818,957.188,1940.726,528.248,905.246,2226.78,608.81,1282.599,2357.386,737.495,1034.167,0.0,0.0,0.0,2223.657,524.647,1012.729,2213.755,472.308,971.506,2012.293,609.502,896.207,2023.489,795.669,917.313,2129.837,812.697,934.592,2047.73,563.579,408.291,2208.698,576.467,292.018,2174.302,738.043,22.403,2177.666,607.878,31.528,2234.269,553.689,584.077,2336.16,728.149,370.624,2312.132,871.128,225.389,2204.992,1111.524,76.298,2224.371,1020.751
1578.607,1971.925,543.222,1505.073,2137.999,528.441,1500.135,2092.87,729.829,1122.196,2094.518,573.921,1065.258,1973.266,608.054,1261.816,1855.214,804.737,1005.167,1897.515,828.383,917.729,1941.203,599.629,949.667,1948.905,512.767,900.603,2229.662,597.722,1279.627,2359.383,728.708,1029.311,0.0,0.0,0.0,2229.829,514.635,1002.441,2221.178,462.407,954.351,2014.105,600.482,892.101,2027.787,786.617,913.354,2134.224,802.667,931.782,2049.416,555.643,403.521,2210.322,567.681,290.228,2174.751,737.729,22.64,2177.816,607.928,31.107,2234.413,553.735,580.312,2343.023,708.651,367.503,2320.124,852.723,228.243,2212.704,1094.451,80.67,2240.267,1004.145
1576.147,1974.494,532.686,1502.03,2140.462,517.504,1497.252,2095.684,718.785,1119.911,2096.957,563.182,1062.258,1976.031,597.821,1258.806,1857.734,790.753,996.308,1900.855,811.894,912.448,1948.716,584.114,943.05,1957.6,497.014,897.413,2232.242,586.502,1277.557,2361.305,719.892,1025.282,0.0,0.0,0.0,2236.707,505.311,992.925,2229.615,453.183,937.52,2016.021,591.84,889.179,2031.424,777.06,910.862,2137.926,792.397,929.606,2051.413,548.029,399.795,0.0,0.0,288.107,2175.142,737.398,22.852,2177.74,607.9,30.847,2234.5,553.792,577.12,2349.446,688.751,365.278,2327.685,833.279,229.954,2220.196,1076.298,85.21,2256.288,986.168
1574.287,1976.926,521.867,1499.833,2142.845,506.428,1495.111,2098.264,707.649,1118.433,2099.013,552.552,1060.271,1978.457,587.621,1256.569,1860.208,776.348,988.275,1904.283,795.074,908.86,1955.475,568.552,937.773,1966.648,480.995,895.798,2234.574,575.189,1276.364,2363.191,711.167,1022.732,2337.684,721.142,0.0,2243.697,496.905,984.606,2238.553,445.066,921.968,2018.581,582.135,887.712,2034.493,767.23,909.758,2141.153,782.102,927.937,2053.778,540.877,397.338,2216.138,552.163,285.908,2175.379,737.097,22.937,2177.708,607.926,30.711,2234.001,553.881,574.618,2355.193,668.686,363.944,2334.763,813.09,231.437,2227.672,1057.365,89.649,2272.162,966.683
1573.062,1979.297,510.841,1498.582,2145.171,495.253,1493.75,2100.639,696.606,1117.749,2100.793,541.968,1059.317,1980.548,577.463,1255.3,1862.691,761.558,981.426,1907.864,777.76,907.14,1963.186,552.163,934.025,1975.91,464.693,895.97,2236.626,563.866,1275.96,2365.31,702.78,1021.555,2339.738,714.439,919.568,2251.393,489.415,978.053,2247.747,438.081,908.333,2022.299,570.235,0.0,2037.508,757.331,909.797,2144.196,771.706,926.909,2055.946,534.008,395.57,2216.326,550.775,284.485,2175.662,736.925,23.523,2177.699,607.999,30.616,2234.458,553.927,573.046,2360.11,648.415,363.649,2341.309,792.244,232.221,2235.49,1037.968,93.757,2287.458,945.589
1572.529,1981.564,499.46,1498.304,2147.415,483.926,1493.133,2102.782,685.633,1117.711,2102.604,531.345,1059.31,1982.578,567.124,1254.854,1865.172,746.598,976.048,0.0,0.0,907.091,1970.988,535.764,931.913,1985.357,448.175,898.124,2238.739,552.572,1276.324,2367.281,694.664,1021.833,2342.466,709.358,911.609,2259.365,482.824,973.13,2257.744,431.694,896.691,2025.712,558.851,0.0,2040.353,747.256,910.587,2147.038,761.076,926.667,2058.008,527.243,393.44,2218.356,547.269,283.712,2176.037,736.736,23.77,2177.722,607.999,30.532,2234.079,553.873,572.384,2364.388,628.037,0.0,2347.431,770.831,232.34,2243.456,1018.014,97.314,2301.991,923.395
1572.625,1983.633,487.828,1498.969,2149.563,472.553,1493.358,2104.898,674.756,1118.462,2104.394,520.703,1060.083,1984.632,556.689,1255.214,1867.838,731.363,972.221,1915.494,742.016,908.657,1978.636,519.677,931.557,1994.864,431.7,902.344,2240.781,541.517,1277.353,2369.199,686.992,1023.617,2345.605,704.965,905.524,2267.593,477.189,969.712,2267.467,426.617,887.451,2025.502,552.201,0.0,2043.248,737.085,0.0,2149.98,750.405,927.324,2060.087,520.653,392.15,2220.142,543.42,283.213,2176.17,736.472,24.413,2177.789,607.986,30.485,2234.325,553.967,572.681,2368.048,607.708,367.497,2353.174,748.97,231.742,2251.602,997.782,100.335,2315.008,898.77
1573.329,1985.61,476.158,1500.47,2151.545,461.086,1494.39,2106.938,663.988,1119.852,2106.332,510.109,1061.595,1986.614,546.118,1256.387,1870.661,716.014,970.075,1919.529,723.962,912.064,1986.481,503.468,932.797,2004.516,415.381,908.638,2242.91,530.643,1279.007,2371.046,679.855,1026.831,2348.951,701.024,901.633,2275.92,472.344,968.583,2277.136,422.35,880.796,2027.979,542.052,893.348,2046.158,726.91,0.0,2152.854,739.69,928.746,2062.464,514.258,391.765,0.0,0.0,283.154,2176.103,736.224,25.182,2177.69,607.955,30.463,2234.257,553.999,573.834,2370.884,587.609,370.036,2358.507,726.878,230.327,2259.964,977.232,102.732,2326.963,872.341
1574.661,1987.435,464.347,1502.641,2153.413,449.517,1496.233,2108.754,653.067,1121.799,2108.361,499.361,1063.783,1988.725,535.148,1258.222,1873.47,700.302,968.99,1923.654,705.813,917.625,1994.409,487.492,935.842,2014.279,399.357,917.12,2245.096,519.977,1281.2,2372.883,673.071,1031.379,2352.411,697.123,899.95,2284.527,468.015,969.654,2286.726,418.704,876.567,2030.178,531.247,895.668,2049.002,716.451,0.0,2155.677,728.575,930.802,2064.852,507.998,391.811,0.0,0.0,283.659,2176.027,735.883,26.259,2177.707,607.945,30.442,2234.176,554.039,575.802,2373.249,567.758,373.685,2363.638,704.609,228.153,2268.48,956.114,104.266,2337.579,844.423
1576.58,1989.207,452.547,1505.457,2155.231,437.869,1498.733,2110.614,642.203,1124.365,2110.515,488.555,1066.57,1990.934,523.979,1260.799,1876.311,684.117,969.129,1928.012,687.738,924.766,2002.296,472.112,940.407,2023.864,383.695,927.154,2247.398,509.558,1284.001,2374.825,666.523,1037.2,2356.163,693.608,900.172,2291.451,464.705,971.914,2295.946,415.574,874.547,2032.243,520.573,898.633,2051.969,705.98,0.0,2158.637,717.46,933.62,2067.179,501.932,392.23,0.0,0.0,284.748,2176.175,735.663,27.677,2177.755,608.012,30.386,2234.138,554.111,578.491,2375.41,548.185,378.294,2368.513,682.083,225.114,2277.212,934.461,104.694,2347.32,814.869
1579.042,1990.879,440.803,1508.749,2156.91,426.11,1501.896,2112.272,631.269,1127.448,2112.758,477.66,1069.94,1993.197,512.564,1263.895,1879.327,667.485,970.408,1932.301,669.758,933.308,2010.154,456.893,946.254,2033.807,369.149,938.781,2249.748,499.253,1287.274,2376.638,660.079,1044.131,2359.995,690.085,902.153,2299.227,461.202,975.74,2304.853,412.739,874.502,2033.623,511.374,901.847,2054.89,695.52,0.0,2161.498,705.909,936.965,2069.207,496.329,393.294,0.0,0.0,286.278,2176.252,735.391,29.413,2177.809,608.079,30.341,2234.076,554.263,581.741,2377.141,528.908,383.526,2372.701,659.41,221.37,2285.977,912.16,103.925,2355.386,784.851
1582.025,1992.505,429.201,1512.474,2158.438,414.199,1505.627,2113.782,620.227,1130.982,2115.051,466.649,1073.827,1995.412,500.897,1267.513,1881.655,650.998,972.68,1936.635,651.841,943.021,2017.773,441.985,953.215,2043.366,354.597,951.803,2252.121,489.0,1291.083,2378.501,653.582,1052.102,2363.883,686.527,905.638,2306.965,457.703,980.926,2313.356,409.938,876.079,2035.369,501.163,905.494,2057.745,684.702,0.0,2164.341,694.366,940.853,2071.003,491.236,395.006,0.0,0.0,288.221,2176.302,735.119,31.573,2177.527,607.981,31.029,2234.027,554.356,585.63,2378.576,509.75,389.099,2376.973,636.481,216.899,2294.476,888.888,102.132,2361.957,754.376
1585.459,1994.006,417.686,1516.511,2159.935,402.206,1509.694,2115.115,609.061,1134.965,2117.363,455.586,1078.092,1997.685,488.947,1271.477,1883.74,634.382,975.979,1940.825,633.958,953.466,2024.705,427.627,960.981,2052.195,340.567,965.161,2254.397,478.908,1295.236,2380.232,646.911,1060.847,2367.652,682.75,910.234,2315.383,453.91,987.136,2321.542,407.042,879.005,2037.187,490.875,908.607,2060.595,673.835,0.0,2167.144,682.764,945.266,2072.653,486.464,397.41,0.0,0.0,290.561,2176.171,734.751,34.23,2177.472,607.986,31.058,2234.402,554.294,589.966,2379.61,490.874,395.229,2380.925,613.37,211.735,2303.016,864.975,99.323,2367.434,722.974
1589.272,1995.495,406.212,1520.816,2161.36,390.2,1514.086,2116.388,597.752,1139.261,2119.785,444.256,1082.694,2000.091,476.691,1275.704,1885.676,617.652,979.765,1944.852,616.094,964.467,2032.57,412.875,969.354,2061.188,326.925,979.137,2256.656,468.669,1299.762,2381.944,639.998,1070.228,2371.411,678.757,915.772,2322.59,450.176,994.136,0.0,0.0,882.856,2038.704,480.602,913.155,2063.465,662.903,0.0,2170.0,671.154,950.096,2074.177,481.694,400.445,0.0,0.0,293.353,2175.872,734.171,37.524,2177.445,607.961,31.105,2235.121,554.257,594.677,2380.267,472.346,401.699,2384.316,590.078,206.239,2311.328,840.384,95.994,2372.072,690.046
