M1_X,M1_Y,M1_Z,M2_X,M2_Y,M2_Z,M3_X,M3_Y,M3_Z,M4_X,M4_Y,M4_Z,M5_X,M5_Y,M5_Z,M6_X,M6_Y,M6_Z,M7_X,M7_Y,M7_Z,M8_X,M8_Y,M8_Z,M9_X,M9_Y,M9_Z,M10_X,M10_Y,M10_Z,M11_X,M11_Y,M11_Z,M12_X,M12_Y,M12_Z,M13_X,M13_Y,M13_Z,M14_X,M14_Y,M14_Z,M15_X,M15_Y,M15_Z,M16_X,M16_Y,M16_Z,M17_X,M17_Y,M17_Z,M18_X,M18_Y,M18_Z,M19_X,M19_Y,M19_Z,M20_X,M20_Y,M20_Z,M21_X,M21_Y,M21_Z,M22_X,M22_Y,M22_Z,M23_X,M23_Y,M23_Z,M24_X,M24_Y,M24_Z,M25_X,M25_Y,M25_Z,M26_X,M26_Y,M26_Z,M27_X,M27_Y,M27_Z,M28_X,M28_Y,M28_Z,M29_X,M29_Y,M29_Z,M30_X,M30_Y,M30_Z,M31_X,M31_Y,M31_Z,M32_X,M32_Y,M32_Z,M33_X,M33_Y,M33_Z,M34_X,M34_Y,M34_Z,M35_X,M35_Y,M35_Z,M36_X,M36_Y,M36_Z,M37_X,M37_Y,M37_Z,M38_X,M38_Y,M38_Z,M39_X,M39_Y,M39_Z,M40_X,M40_Y,M40_Z,M41_X,M41_Y,M41_Z,M42_X,M42_Y,M42_Z,M43_X,M43_Y,M43_Z,M44_X,M44_Y,M44_Z,M45_X,M45_Y,M45_Z,M46_X,M46_Y,M46_Z,M47_X,M47_Y,M47_Z,M48_X,M48_Y,M48_Z,M49_X,M49_Y,M49_Z,M50_X,M50_Y,M50_Z,M51_X,M51_Y,M51_Z,M52_X,M52_Y,M52_Z,M53_X,M53_Y,M53_Z
8.071,1576.441,289.361,95.986,1518.463,276.034,121.576,1558.583,170.237,-63.691,1521.987,223.599,-30.184,1552.27,126.701,50.831,1401.564,9.228,55.454,1185.003,-68.449,34.812,1293.787,156.868,20.372,1129.157,172.663,158.534,1292.87,148.755,181.163,1335.084,-19.413,300.475,1159.972,16.462,323.535,1056.122,45.706,257.98,1040.192,4.817,335.361,841.126,102.711,263.681,847.4,148.5,330.646,922.924,89.324,289.415,765.884,171.694,330.875,760.496,125.296,-97.495,1304.433,112.024,-63.216,1337.495,-52.214,-186.448,1183.824,-37.736,-224.075,1062.417,-21.62,-145.771,1034.617,-32.937,-269.158,840.462,-16.416,-268.204,840.056,64.528,-263.619,941.095,0.694,-289.223,789.128,55.099,-282.516,763.645,-9.72,140.102,957.049,137.583,2.264,954.968,187.452,134.323,969.837,-47.044,-99.093,972.965,109.639,28.642,978.247,-67.911,-58.485,985.156,-64.472,176.1,632.43,127.358,198.006,453.512,66.149,89.377,419.246,81.99,221.063,323.498,-6.708,221.7,71.212,0.995,190.04,6.842,-60.11,251.588,42.363,149.972,151.793,37.858,129.533,211.612,53.116,182.549,-139.121,626.853,-2.107,-127.28,456.989,69.515,-30.02,443.379,91.674,-118.236,266.452,68.241,-118.216,68.944,-11.959,-48.944,8.826,-56.008,-167.566,52.355,141.699,-88.79,60.663,143.208,-121.29,49.542,195.061
8.04,1575.017,292.538,96.047,1517.315,278.591,120.961,1557.878,172.786,-63.921,1520.612,226.97,-31.002,1551.27,130.028,49.881,1401.429,11.521,54.266,1185.362,-67.558,34.369,1293.036,158.635,20.006,1128.4,173.549,157.944,1292.135,150.085,180.26,1335.161,-17.713,301.703,1160.901,18.186,326.014,1057.358,47.618,260.915,1040.565,6.377,339.972,842.669,105.197,267.913,848.151,150.668,334.422,924.294,91.603,294.749,767.102,174.247,336.552,762.135,128.065,-97.976,1304.001,114.284,-64.426,1337.763,-49.778,-189.288,1185.222,-35.392,-228.989,1064.326,-19.798,-150.794,1035.599,-32.029,-276.912,843.123,-15.531,-275.05,841.937,65.375,-269.873,943.346,2.068,-297.244,791.546,55.666,-291.865,766.642,-9.537,139.64,956.462,136.787,2.011,954.281,187.456,133.399,970.002,-47.693,-99.531,972.493,109.966,27.537,978.414,-68.242,-59.673,985.043,-63.188,175.626,632.522,127.473,197.165,453.481,67.25,89.059,419.251,83.076,220.669,323.589,-5.618,221.58,71.316,0.959,190.053,6.823,-60.145,251.182,42.968,149.869,151.482,37.85,129.403,211.106,53.74,182.327,-139.636,626.299,-0.921,-127.178,456.63,71.439,-29.943,443.122,93.164,-117.953,265.957,69.429,-118.083,68.976,-11.837,-48.972,8.815,-56.061,-166.693,52.422,142.048,-87.934,60.628,143.205,-120.212,49.531,195.207
7.939,1573.534,295.831,96.066,1516.096,281.254,120.375,1557.039,175.463,-64.164,1519.16,230.371,-31.76,1550.217,133.375,48.924,1401.228,13.918,53.063,1185.705,-66.6,33.943,1292.213,160.532,19.64,1127.507,174.45,157.376,1291.346,151.566,179.33,1335.178,-15.896,302.734,1161.722,20.061,328.254,1058.477,49.635,263.612,1040.85,8.147,344.592,844.1,107.529,272.37,848.771,152.855,338.066,925.576,93.813,300.316,768.184,176.718,342.258,763.665,130.611,-98.494,1303.494,116.705,-65.707,1337.974,-47.214,-192.102,1186.565,-32.971,-233.665,1066.119,-17.797,-156.559,1036.567,-30.447,-284.584,845.814,-14.576,-281.878,843.824,66.293,-275.707,945.457,4.145,-305.203,793.969,56.283,-301.168,769.689,-9.228,139.05,956.078,136.018,1.744,953.533,187.326,132.441,970.162,-48.43,-100.061,971.906,110.225,26.441,978.589,-68.62,-60.787,985.096,-63.024,175.131,632.606,127.732,196.207,453.391,68.712,88.692,419.222,84.396,220.328,323.629,-4.183,221.453,71.414,1.026,190.055,6.828,-60.173,250.754,43.451,149.862,151.151,37.74,129.265,210.604,54.131,182.182,-140.103,625.699,0.424,-126.886,456.252,73.581,-29.839,442.761,94.92,-117.716,265.45,70.739,-117.97,69.047,-11.761,-49.012,8.813,-56.136,-165.957,52.357,142.305,-87.197,60.493,143.222,-119.176,49.284,195.296
7.85,1572.034,299.284,96.031,1514.772,284.039,119.785,1556.08,178.278,-64.391,1517.607,233.837,-32.49,1549.007,136.795,47.962,1400.907,16.481,51.882,1186.003,-65.615,33.472,1291.262,162.889,19.206,1126.454,175.326,156.816,1290.539,153.262,178.349,1335.171,-14.029,303.559,1162.39,22.075,330.308,1059.496,51.76,266.035,1041.031,10.098,349.211,845.458,109.808,276.942,849.269,155.169,341.687,926.783,96.098,306.062,769.141,179.197,348.052,765.079,133.065,-99.0,1302.824,119.187,-66.972,1338.09,-44.526,-194.814,1187.83,-30.415,-238.249,1067.917,-15.687,-161.634,1037.403,-29.203,-292.241,848.485,-13.479,-288.681,845.697,67.303,-281.758,947.782,5.559,-313.114,796.39,57.03,-310.358,772.792,-8.76,138.561,955.521,135.242,1.44,952.625,187.077,131.412,970.265,-49.297,-100.656,971.202,110.387,25.302,978.705,-69.096,-61.935,985.113,-62.932,174.541,632.658,128.148,195.344,453.236,70.476,88.257,419.1,85.997,219.954,323.643,-2.405,221.299,71.492,1.224,190.073,6.841,-60.184,250.277,43.836,149.956,150.784,37.504,129.241,210.027,54.347,182.2,-140.68,625.059,1.916,-126.513,455.83,75.959,-29.751,442.334,97.092,-117.551,264.886,72.212,-117.887,69.096,-11.626,-49.013,8.823,-56.208,-165.402,52.184,142.565,-86.663,60.242,143.243,-118.424,48.857,195.379
7.698,1570.403,302.74,95.978,1513.314,286.9,119.222,1554.915,181.159,-64.648,1515.945,237.357,-33.204,1547.655,140.27,46.973,1400.443,19.16,50.663,1186.218,-64.533,33.016,1290.094,164.943,18.804,1125.229,176.175,156.187,1289.456,154.757,177.361,1335.021,-12.039,304.207,1162.886,24.17,332.157,1060.393,53.942,268.233,1041.091,12.188,353.834,846.699,112.076,281.58,849.564,157.496,345.225,927.854,98.34,311.907,769.908,181.655,353.888,766.37,135.407,-99.47,1302.015,121.788,-68.247,1338.086,-41.659,-197.496,1189.022,-27.763,-242.78,1069.623,-13.456,-166.709,1038.162,-27.848,-299.831,851.11,-12.316,-295.513,847.549,68.417,-287.703,949.971,7.359,-320.947,798.779,57.936,-319.372,775.838,-8.219,137.999,954.77,134.321,1.139,951.61,186.745,130.326,970.313,-50.233,-101.223,970.325,110.498,24.123,978.732,-69.66,-63.09,985.077,-62.985,173.959,632.628,128.759,194.628,452.971,72.562,87.758,418.877,87.883,219.65,323.585,-0.46,221.075,71.537,1.495,190.109,6.884,-60.188,249.785,44.088,150.13,150.398,37.201,129.27,209.48,54.404,182.295,-141.246,624.169,3.528,-126.201,455.338,78.62,-29.729,441.865,99.531,-117.469,264.284,73.9,-117.75,69.116,-11.425,-49.013,8.858,-56.211,-164.961,51.921,142.797,-86.265,59.881,143.377,-117.917,48.334,195.527
7.576,1568.536,306.104,95.89,1511.696,289.964,118.674,1553.559,184.207,-64.927,1514.15,240.933,-33.861,1546.123,143.798,45.942,1399.821,22.007,49.4,1186.318,-63.43,32.537,1288.75,167.077,18.382,1123.798,177.013,155.571,1288.275,156.472,176.356,1334.762,-9.896,304.695,1163.19,26.324,333.876,1061.102,56.229,270.215,1040.978,14.442,358.427,847.77,114.347,286.247,849.667,159.969,348.624,928.745,100.636,317.827,770.478,184.088,359.707,767.48,137.754,-100.021,1301.001,124.512,-69.549,1337.929,-38.607,-200.103,1190.081,-24.958,-247.252,1071.235,-11.075,-171.751,1038.887,-26.443,-307.364,853.665,-11.022,-302.29,849.331,69.593,-293.649,952.092,9.274,-328.699,801.11,58.917,-328.228,778.769,-7.442,137.51,953.926,133.431,0.895,950.421,186.389,129.197,970.207,-51.194,-101.777,969.299,110.513,22.903,978.611,-70.285,-64.338,984.951,-63.125,173.587,632.575,129.625,194.08,452.595,74.822,87.186,418.466,89.981,219.292,323.445,1.582,220.903,71.609,1.757,190.108,6.88,-60.162,249.365,44.275,150.254,150.091,36.902,129.278,208.989,54.415,182.342,-141.854,623.091,5.252,-126.146,454.764,81.592,-29.847,441.301,102.348,-117.477,263.543,75.765,-117.66,69.139,-11.223,-49.018,8.875,-56.18,-164.68,51.564,142.997,-86.012,59.455,143.514,-117.608,47.711,195.669
7.477,1566.539,309.582,95.786,1509.868,293.1,118.17,1551.97,187.337,-65.201,1512.153,244.62,-34.511,1544.37,147.408,44.912,1399.032,24.951,48.131,1186.284,-62.337,32.06,1287.181,169.289,17.967,1122.174,177.884,154.937,1286.912,158.375,175.305,1334.301,-7.657,305.064,1163.275,28.602,335.385,1061.582,58.546,272.013,1040.641,16.79,362.931,848.681,116.585,290.904,849.538,162.437,352.042,929.481,102.959,323.789,770.838,186.5,365.55,768.457,140.005,-100.557,1299.787,127.416,-70.898,1337.613,-35.446,-202.69,1190.984,-22.061,-251.678,1072.712,-8.609,-176.815,1039.483,-24.984,-314.745,856.069,-9.625,-309.03,850.98,70.85,-299.497,954.075,11.3,-336.321,803.292,60.062,-336.895,781.533,-6.509,137.056,952.937,132.698,0.641,949.083,185.985,128.018,969.916,-52.208,-102.269,968.111,110.49,21.605,978.355,-70.97,-65.587,984.616,-63.375,172.8,632.205,129.861,193.517,452.116,77.299,86.624,417.996,92.398,218.825,323.332,3.576,220.752,71.667,1.888,190.1,6.891,-60.139,249.146,44.441,150.246,149.935,36.643,129.228,208.742,54.439,182.271,-142.499,621.819,7.161,-126.293,454.061,85.033,-30.253,440.667,105.553,-117.637,262.673,77.805,-117.607,69.168,-11.074,-49.021,8.909,-56.152,-164.564,51.133,143.096,-85.925,58.987,143.636,-117.508,47.017,195.763
7.352,1564.271,313.011,95.672,1507.801,296.314,117.649,1550.12,190.57,-65.507,1509.967,248.34,-35.155,1542.392,151.108,43.879,1398.022,28.017,46.839,1186.051,-61.169,31.585,1285.393,171.529,17.61,1120.331,178.717,154.29,1285.342,160.321,174.299,1333.652,-5.332,305.29,1163.108,30.899,337.015,1061.921,60.967,273.609,1040.061,19.232,367.401,849.375,118.857,295.583,849.184,164.97,355.382,930.025,105.315,329.753,770.976,188.9,371.348,769.241,142.261,-101.07,1298.331,130.452,-72.291,1337.137,-32.154,-205.31,1191.714,-19.001,-256.064,1074.002,-6.047,-181.813,1039.973,-23.513,-322.047,858.32,-8.129,-315.674,852.516,72.262,-305.308,955.907,13.455,-343.795,805.362,61.338,-345.372,784.142,-5.384,136.679,951.835,132.311,0.387,947.598,185.479,126.748,969.425,-53.248,-102.723,966.746,110.337,20.272,977.901,-71.661,-66.908,984.056,-63.657,172.348,631.825,130.451,192.805,451.59,79.937,86.202,417.387,95.179,218.252,323.221,5.641,220.57,71.744,1.936,190.065,6.882,-60.102,249.102,44.563,150.153,149.912,36.462,129.161,208.66,54.463,182.126,-143.127,620.369,9.266,-126.63,453.195,88.924,-30.828,439.872,109.422,-117.975,261.656,80.02,-117.596,69.198,-10.925,-48.999,8.925,-56.116,-164.677,50.454,143.082,-86.077,58.404,143.718,-117.753,46.239,195.804
7.246,1561.792,316.619,95.56,1505.455,299.595,117.155,1547.992,193.868,-65.764,1507.538,252.187,-35.794,1540.2,154.878,42.846,1396.771,31.159,45.474,1185.638,-59.913,31.09,1283.331,173.88,17.192,1118.251,179.623,153.629,1283.523,162.34,173.303,1332.733,-2.937,305.443,1162.637,33.267,338.338,1061.913,63.316,275.083,1039.235,21.807,371.748,849.845,121.044,300.151,848.585,167.514,358.635,930.332,107.624,335.675,770.865,191.28,377.059,769.802,144.407,-101.585,1296.618,133.552,-73.685,1336.47,-28.76,-207.933,1192.262,-15.794,-260.432,1075.078,-3.362,-186.861,1040.309,-21.995,-329.182,860.354,-6.499,-322.172,853.87,73.762,-310.994,957.525,15.706,-351.138,807.26,62.734,-353.665,786.541,-4.119,136.102,950.277,130.516,0.176,945.913,184.95,125.43,968.745,-54.289,-103.111,965.191,110.084,18.912,977.225,-72.286,-68.253,983.267,-63.991,171.993,631.327,131.166,191.767,450.88,82.827,85.979,416.705,98.291,217.533,323.131,7.849,220.417,71.863,1.934,190.062,6.878,-60.101,249.071,44.586,149.981,149.906,36.326,129.082,208.642,54.467,181.966,-143.71,618.709,11.534,-127.037,452.148,93.332,-31.404,438.757,114.07,-118.485,260.497,82.468,-117.649,69.197,-10.792,-49.03,8.979,-56.053,-165.027,49.673,143.028,-86.458,57.757,143.788,-118.164,45.266,195.802
7.148,1559.058,320.302,95.403,1502.8,302.86,116.674,1545.525,197.141,-66.037,1504.869,256.016,-36.406,1537.718,158.684,41.837,1395.258,34.385,44.047,1184.961,-58.508,30.63,1281.026,176.311,16.78,1115.919,180.53,152.97,1281.404,164.502,172.255,1331.575,-0.468,305.457,1161.894,35.598,339.535,1061.592,65.665,276.441,1038.146,24.406,376.0,850.075,123.229,304.722,847.702,170.126,361.734,930.323,109.939,341.564,770.502,193.61,382.692,770.129,146.515,-102.105,1294.616,136.796,-75.125,1335.586,-25.275,-210.601,1192.6,-12.464,-264.741,1075.998,-0.555,-191.897,1040.519,-20.451,-336.15,862.13,-4.723,-328.522,854.977,75.356,-316.603,958.906,18.087,-358.3,808.92,64.305,-361.756,788.707,-2.647,135.554,948.623,129.396,-0.107,943.947,184.315,124.091,967.977,-55.318,-103.514,963.396,109.702,17.543,976.38,-73.015,-69.577,982.243,-64.353,171.79,630.732,131.973,190.455,450.07,86.165,86.05,415.897,101.712,216.765,323.082,10.402,220.263,71.997,1.883,190.012,6.886,-60.111,249.066,44.611,149.775,149.952,36.222,128.982,208.606,54.481,181.706,-144.24,616.793,13.946,-127.587,451.036,98.258,-32.163,437.399,119.363,-119.161,259.282,85.159,-117.751,69.24,-10.673,-49.034,9.053,-56.039,-165.553,48.765,142.983,-86.936,57.157,143.977,-118.679,44.283,195.76
7.119,1555.995,323.95,95.275,1499.826,306.124,116.137,1542.718,200.407,-66.316,1501.889,259.905,-37.023,1534.915,162.495,40.772,1393.385,37.687,42.562,1183.97,-57.09,30.141,1278.389,178.804,16.321,1113.258,181.451,152.294,1278.968,166.741,171.209,1330.159,2.01,305.41,1160.803,37.952,340.704,1060.961,67.998,277.672,1036.744,27.054,380.124,850.01,125.39,309.213,846.568,172.777,364.695,930.004,112.167,347.354,769.879,195.952,388.228,770.203,148.585,-102.634,1292.337,140.107,-76.572,1334.466,-21.752,-213.364,1192.705,-8.987,-269.08,1076.62,2.335,-196.955,1040.581,-18.856,-342.995,863.642,-2.799,-334.687,855.825,77.121,-322.068,960.03,20.595,-365.228,810.303,66.061,-369.636,790.574,-1.01,134.935,946.648,128.143,-0.417,941.71,183.599,122.723,967.004,-56.304,-103.951,961.341,109.228,16.159,975.326,-73.789,-70.924,980.93,-64.699,172.426,630.832,134.965,189.269,449.073,90.066,85.711,414.942,106.329,216.017,323.071,13.376,220.158,72.216,1.84,189.994,6.945,-60.144,249.127,44.615,149.517,150.032,36.186,128.875,208.673,54.482,181.478,-144.769,614.583,16.566,-128.325,449.792,103.694,-32.919,436.126,125.387,-119.894,257.999,88.072,-117.865,69.3,-10.417,-49.092,9.167,-56.036,-166.148,47.767,143.057,-87.506,56.526,144.216,-119.344,43.397,195.772
7.033,1552.632,327.708,95.21,1496.462,309.4,115.676,1539.482,203.651,-66.563,1498.544,263.753,-37.641,1531.711,166.308,39.748,1391.097,41.059,40.983,1182.65,-55.613,29.6,1275.432,181.416,15.777,1110.225,182.351,151.567,1276.155,169.005,170.13,1328.302,4.573,305.318,1159.364,40.348,341.782,1059.972,70.305,278.887,1035.022,29.628,384.111,849.584,127.6,313.608,845.151,175.473,367.53,929.319,114.396,353.024,768.925,198.289,393.614,769.946,150.685,-103.168,1289.702,143.478,-78.027,1332.985,-18.153,-216.195,1192.564,-5.419,-273.388,1077.0,5.3,-202.013,1040.415,-17.272,-349.662,864.82,-0.742,-340.688,856.368,79.004,-327.395,960.815,23.213,-372.0,811.364,67.934,-377.32,792.115,0.821,134.211,944.364,126.859,-0.775,939.128,182.792,121.347,965.911,-57.349,-104.476,958.937,108.719,14.766,973.982,-74.56,-72.261,979.24,-65.004,172.382,630.124,136.358,188.813,447.949,94.698,85.339,413.844,111.671,215.388,323.057,16.849,220.068,72.436,1.805,189.983,7.002,-60.159,249.284,44.464,149.29,150.228,36.197,128.812,208.862,54.408,181.279,-145.323,611.969,19.28,-129.145,448.31,109.262,-33.557,435.085,132.089,-120.582,256.664,91.194,-117.979,69.301,-9.905,-49.13,9.31,-55.993,-166.777,46.625,143.291,-88.113,55.722,144.412,-119.936,42.442,195.895
7.035,1548.842,331.261,95.106,1492.674,312.587,115.18,1535.795,206.801,-66.841,1494.816,267.561,-38.28,1528.066,170.011,38.681,1388.371,44.512,39.339,1180.935,-54.035,29.026,1272.031,184.043,15.163,1106.782,183.28,150.774,1272.926,171.316,168.982,1326.066,7.197,305.232,1157.542,42.767,342.736,1058.493,72.556,280.038,1032.881,32.195,387.986,848.788,129.809,317.883,843.356,178.137,370.196,928.187,116.614,358.596,767.643,200.672,398.833,769.334,152.786,-103.737,1286.725,146.89,-79.473,1331.145,-14.546,-219.057,1192.121,-1.809,-277.69,1077.065,8.351,-207.064,1039.959,-15.634,-356.289,865.616,1.496,-346.57,856.555,81.007,-332.643,961.26,25.929,-378.41,812.031,70.067,-384.81,793.267,2.845,133.398,941.723,125.474,-1.176,936.06,181.888,120.02,964.527,-58.49,-105.062,956.105,108.215,13.378,972.286,-75.333,-73.575,977.147,-65.32,172.284,629.331,137.847,188.391,446.661,99.987,84.896,412.545,117.67,214.826,323.021,20.822,220.064,72.667,1.919,189.959,7.058,-60.148,249.549,44.227,149.161,150.469,36.182,128.768,209.137,54.234,181.157,-145.938,608.922,22.073,-130.154,446.686,114.824,-34.178,433.826,138.722,-121.178,255.252,94.433,-117.912,69.272,-9.232,-49.141,9.442,-55.913,-167.197,45.486,143.667,-88.443,54.785,144.815,-120.32,41.305,196.21
7.003,1544.622,334.698,95.001,1488.463,315.777,114.723,1531.618,209.927,-67.112,1490.644,271.301,-38.852,1523.911,173.645,37.575,1385.16,47.986,37.661,1178.802,-52.481,28.383,1268.152,186.69,14.479,1102.859,184.222,149.915,1269.214,173.745,167.836,1323.338,9.882,305.122,1155.246,45.212,343.766,1056.629,74.783,281.209,1030.278,34.745,391.741,847.512,132.078,322.062,841.216,180.927,372.936,926.684,118.93,363.959,766.002,203.159,403.885,768.328,155.019,-104.425,1283.281,150.406,-80.877,1328.738,-10.839,-221.974,1191.318,1.86,-281.92,1076.703,11.461,-212.069,1039.202,-13.975,-362.83,866.039,3.865,-352.338,856.397,83.212,-337.823,961.327,28.732,-384.752,812.286,72.301,-392.36,794.07,5.034,132.576,938.691,123.94,-1.548,932.658,180.792,118.73,962.733,-59.727,-105.78,952.81,107.771,11.997,970.188,-76.166,-74.886,974.647,-65.651,172.146,628.413,139.619,187.885,445.204,105.788,84.409,411.077,124.14,214.337,322.904,25.296,220.04,72.865,2.163,189.94,7.151,-60.111,249.8,43.887,149.155,150.706,36.101,128.798,209.362,53.987,181.152,-146.442,605.619,24.89,-131.258,444.846,120.326,-35.376,432.05,144.466,-121.609,253.659,97.657,-117.726,69.323,-8.63,-49.136,9.563,-55.809,-167.495,44.532,144.037,-88.545,53.902,145.176,-120.525,40.285,196.493
7.019,1540.051,338.145,94.945,1483.82,318.89,114.275,1526.905,212.971,-67.322,1486.057,274.944,-39.427,1519.269,177.185,36.447,1381.449,51.509,35.968,1176.2,-50.936,27.692,1263.746,189.29,13.751,1098.395,185.245,148.967,1264.957,176.219,166.616,1320.171,12.623,305.057,1152.471,47.633,344.751,1054.214,76.989,282.38,1027.223,37.191,395.336,845.775,134.368,326.082,838.678,183.668,375.576,924.68,121.178,369.153,763.952,205.664,408.759,766.849,157.268,-105.108,1279.378,153.946,-82.33,1325.891,-7.051,-224.888,1190.082,5.57,-286.104,1075.933,14.558,-217.032,1038.007,-12.23,-369.317,866.048,6.372,-357.974,855.84,85.57,-342.931,960.958,31.587,-390.933,812.104,74.751,-400.07,794.565,7.157,131.77,935.262,122.328,-1.874,928.633,179.817,117.439,960.354,-61.058,-106.424,948.852,107.27,10.622,967.551,-76.97,-76.165,971.645,-65.92,171.966,627.294,141.561,187.532,443.536,111.997,83.947,409.38,130.846,213.905,322.634,30.202,219.984,73.07,2.532,189.918,7.26,-60.02,250.001,43.468,149.259,150.863,35.937,128.837,209.57,53.577,181.233,-146.577,602.154,27.714,-132.427,442.785,125.687,-36.489,430.206,150.64,-121.973,251.934,100.807,-117.541,69.404,-8.192,-49.105,9.642,-55.727,-167.828,43.744,144.218,-88.718,53.342,145.331,-120.787,39.658,196.621
7.011,1534.965,341.321,94.86,1478.711,321.959,113.853,1521.672,215.902,-67.567,1481.002,278.503,-39.977,1514.108,180.631,35.304,1377.288,54.974,34.286,1173.184,-49.82,26.926,1258.738,191.895,13.046,1093.375,186.265,147.933,1260.121,178.616,165.501,1316.57,15.195,305.016,1149.2,50.017,345.762,1051.306,79.161,283.624,1023.655,39.592,398.862,843.526,136.74,329.976,835.733,186.426,378.137,922.149,123.452,374.139,761.489,208.232,413.383,764.864,159.623,-105.876,1274.944,157.519,-83.779,1322.471,-3.232,-227.842,1188.372,9.242,-290.25,1074.693,17.673,-221.975,1036.358,-10.482,-375.705,865.535,9.079,-363.532,854.782,88.028,-348.139,960.174,34.591,-397.007,811.432,77.371,-407.176,794.377,9.774,131.073,931.346,120.694,-2.097,924.032,178.797,116.149,957.315,-62.446,-107.28,944.464,107.164,9.262,964.378,-77.756,-77.456,968.228,-66.169,171.652,625.94,143.662,187.309,441.657,118.55,83.498,407.498,137.844,213.543,322.17,35.427,219.906,73.272,3.025,189.911,7.45,-59.912,250.202,42.982,149.411,150.967,35.702,128.951,209.725,53.095,181.445,-146.511,598.565,30.386,-133.47,440.592,130.913,-37.568,428.111,157.068,-122.376,250.125,103.71,-117.422,69.503,-7.932,-49.079,9.719,-55.651,-168.344,42.956,144.235,-89.231,52.959,145.237,-121.25,39.323,196.618
7.048,1529.44,344.511,94.795,1473.112,324.923,113.43,1515.932,218.779,-67.812,1475.496,282.019,-40.519,1508.436,184.008,34.107,1372.614,58.399,32.586,1169.563,-48.277,26.156,1253.151,194.395,12.35,1087.759,187.298,146.866,1254.74,181.059,164.324,1312.435,17.76,305.014,1145.411,52.368,346.791,1047.901,81.314,284.915,1019.612,41.893,402.268,840.756,139.056,333.766,832.335,189.209,380.705,919.117,125.717,378.867,758.582,210.853,417.81,762.341,162.032,-106.636,1269.901,161.026,-85.283,1318.5,0.547,-230.792,1186.136,12.944,-294.398,1072.913,20.793,-226.88,1034.291,-8.752,-381.967,864.541,11.896,-368.932,853.245,90.659,-353.451,958.899,37.684,-402.925,810.242,80.148,-414.262,793.717,12.415,130.651,926.992,119.292,-2.239,918.822,177.81,114.866,953.626,-63.887,-107.979,939.465,107.037,7.934,960.646,-78.515,-78.696,964.388,-66.389,171.313,624.269,145.917,187.131,439.555,125.236,83.118,405.354,144.897,213.233,321.544,40.793,219.778,73.457,3.547,189.899,7.754,-59.79,250.392,42.444,149.591,151.099,35.505,129.092,209.882,52.569,181.709,-146.32,594.712,33.041,-134.183,438.343,135.926,-38.705,425.553,163.053,-122.888,248.354,106.494,-117.444,69.478,-7.823,-49.14,9.758,-55.655,-168.953,42.099,144.241,-89.882,52.661,144.978,-121.828,39.056,196.483
7.103,1523.505,347.716,94.739,1467.058,327.778,113.019,1509.733,221.518,-68.015,1469.517,285.441,-41.048,1502.346,187.317,32.92,1367.462,61.736,30.962,1165.369,-46.625,25.403,1246.965,196.456,11.712,1081.576,188.329,145.829,1248.774,183.395,163.147,1307.787,20.225,305.069,1141.103,54.666,348.117,1044.067,83.473,286.242,1015.021,44.139,405.583,837.484,141.465,337.415,828.49,191.956,383.238,915.582,128.03,383.465,755.234,213.573,422.047,759.294,164.542,-107.363,1264.296,164.311,-86.776,1313.959,4.3,-233.732,1183.376,16.608,-298.51,1070.61,23.927,-231.823,1031.729,-6.994,-388.161,863.01,14.878,-374.21,851.191,93.386,-358.463,957.013,40.794,-408.685,808.49,83.047,-421.192,792.508,15.172,130.202,921.987,117.67,-2.247,913.061,176.861,113.581,949.257,-65.321,-108.617,933.962,106.999,6.637,956.355,-79.209,-79.9,960.168,-66.547,170.99,622.256,148.288,187.055,437.157,131.93,82.815,402.919,152.064,213.021,320.781,46.205,219.639,73.687,4.069,189.879,8.186,-59.704,250.615,41.86,149.743,151.25,35.346,129.286,210.24,51.924,181.897,-146.107,590.567,35.625,-134.688,435.992,140.872,-39.613,423.034,169.186,-123.521,246.481,109.362,-117.516,69.323,-7.645,-49.14,9.763,-55.696,-169.469,41.273,144.316,-90.417,52.293,144.843,-122.274,38.695,196.417
