
Frames	Subject0005:ARIEL X	Subject0005:ARIEL Y	Subject0005:ARIEL Z		Subject0005:LFHD X	Subject0005:LFHD Y	Subject0005:LFHD Z		Subject0005:LBHD X	Subject0005:LBHD Y	Subject0005:LBHD Z		Subject0005:RFHD X	Subject0005:RFHD Y	Subject0005:RFHD Z		Subject0005:RBHD X	Subject0005:RBHD Y	Subject0005:RBHD Z		Subject0005:C7 X	Subject0005:C7 Y	Subject0005:C7 Z		Subject0005:T10 X	Subject0005:T10 Y	Subject0005:T10 Z		Subject0005:CLAV X	Subject0005:CLAV Y	Subject0005:CLAV Z		Subject0005:STRN X	Subject0005:STRN Y	Subject0005:STRN Z		Subject0005:LFSH X	Subject0005:LFSH Y	Subject0005:LFSH Z		Subject0005:LBSH X	Subject0005:LBSH Y	Subject0005:LBSH Z		Subject0005:LUPA X	Subject0005:LUPA Y	Subject0005:LUPA Z		Subject0005:LELB X	Subject0005:LELB Y	Subject0005:LELB Z		Subject0005:LIEL X	Subject0005:LIEL Y	Subject0005:LIEL Z		Subject0005:LOWR X	Subject0005:LOWR Y	Subject0005:LOWR Z		Subject0005:LIWR X	Subject0005:LIWR Y	Subject0005:LIWR Z		Subject0005:LWRE X	Subject0005:LWRE Y	Subject0005:LWRE Z		Subject0005:LIHAND X	Subject0005:LIHAND Y	Subject0005:LIHAND Z		Subject0005:LOHAND X	Subject0005:LOHAND Y	Subject0005:LOHAND Z		Subject0005:RFSH X	Subject0005:RFSH Y	Subject0005:RFSH Z		Subject0005:RBSH X	Subject0005:RBSH Y	Subject0005:RBSH Z		Subject0005:RUPA X	Subject0005:RUPA Y	Subject0005:RUPA Z		Subject0005:RELB X	Subject0005:RELB Y	Subject0005:RELB Z		Subject0005:RIEL X	Subject0005:RIEL Y	Subject0005:RIEL Z		Subject0005:ROWR X	Subject0005:ROWR Y	Subject0005:ROWR Z		Subject0005:RIWR X	Subject0005:RIWR Y	Subject0005:RIWR Z		Subject0005:RWRE X	Subject0005:RWRE Y	Subject0005:RWRE Z		Subject0005:RIHAND X	Subject0005:RIHAND Y	Subject0005:RIHAND Z		Subject0005:ROHAND X	Subject0005:ROHAND Y	Subject0005:ROHAND Z		Subject0005:LFWT X	Subject0005:LFWT Y	Subject0005:LFWT Z		Subject0005:LMWT X	Subject0005:LMWT Y	Subject0005:LMWT Z		Subject0005:LBWT X	Subject0005:LBWT Y	Subject0005:LBWT Z		Subject0005:RFWT X	Subject0005:RFWT Y	Subject0005:RFWT Z		Subject0005:RMWT X	Subject0005:RMWT Y	Subject0005:RMWT Z		Subject0005:RBWT X	Subject0005:RBWT Y	Subject0005:RBWT Z		Subject0005:LHIP X	Subject0005:LHIP Y	Subject0005:LHIP Z		Subject0005:LKNE X	Subject0005:LKNE Y	Subject0005:LKNE Z		Subject0005:LKNI X	Subject0005:LKNI Y	Subject0005:LKNI Z		Subject0005:LSHN X	Subject0005:LSHN Y	Subject0005:LSHN Z		Subject0005:LANK X	Subject0005:LANK Y	Subject0005:LANK Z		Subject0005:LHEL X	Subject0005:LHEL Y	Subject0005:LHEL Z		Subject0005:LMT5 X	Subject0005:LMT5 Y	Subject0005:LMT5 Z		Subject0005:LMT1 X	Subject0005:LMT1 Y	Subject0005:LMT1 Z		Subject0005:LTOE X	Subject0005:LTOE Y	Subject0005:LTOE Z		Subject0005:RHIP X	Subject0005:RHIP Y	Subject0005:RHIP Z		Subject0005:RKNE X	Subject0005:RKNE Y	Subject0005:RKNE Z		Subject0005:RKNI X	Subject0005:RKNI Y	Subject0005:RKNI Z		Subject0005:RSHN X	Subject0005:RSHN Y	Subject0005:RSHN Z		Subject0005:RANK X	Subject0005:RANK Y	Subject0005:RANK Z		Subject0005:RHEL X	Subject0005:RHEL Y	Subject0005:RHEL Z		Subject0005:RMT5 X	Subject0005:RMT5 Y	Subject0005:RMT5 Z		Subject0005:RMT1 X	Subject0005:RMT1 Y	Subject0005:RMT1 Z		Subject0005:RTOE X	Subject0005:RTOE Y	Subject0005:RTOE Z	
 851	    2166.660	    1545.503	    -204.793		    2260.474	    1497.088	    -200.258		    2287.656	    1511.152	    -312.053		    2103.123	    1468.415	    -254.238		    2139.971	    1476.820	    -355.521		    2228.171	    1354.849	    -431.926		    2251.794	    1165.511	    -556.208		    2228.891	    1218.312	    -311.404		    2231.317	    1055.129	    -340.752		    2351.036	    1231.553	    -321.999		    2363.918	    1312.643	    -473.285		    2492.452	    1153.948	    -493.986		    2525.903	    1049.328	    -505.585		    2456.986	    1038.537	    -538.708		    2567.727	     830.299	    -528.821		    2511.141	     810.983	    -465.164		    2554.050	     910.979	    -512.410		    2556.143	     733.598	    -476.519		    2580.454	     747.457	    -531.696		    2094.084	    1221.313	    -343.344		    2114.797	    1292.386	    -496.371		    2001.904	    1145.651	    -517.461		    1979.047	    1013.998	    -536.712		    2051.866	    1013.777	    -574.718		    1985.902	     787.706	    -581.019		    2012.937	     771.093	    -506.885		    1971.960	     881.896	    -539.729		    2001.598	     718.966	    -525.314		    1990.946	     710.656	    -595.519		    2365.510	     923.911	    -427.161		    2232.578	     894.855	    -381.186		    2361.841	     966.672	    -604.748		    2130.076	     913.409	    -456.927		    2256.881	     964.666	    -627.541		    2169.006	     960.439	    -621.361		    2428.226	     648.751	    -389.503		    2457.251	     467.161	    -396.635		    2355.625	     422.659	    -378.897		    2502.880	     349.842	    -473.700		    2542.972	      92.468	    -491.810		       0.000	       0.000	       0.000		    2564.751	      66.931	    -340.131		    2471.004	      51.533	    -363.787		    2523.522	      75.027	    -313.279		    2136.346	     583.444	    -523.080		    2158.768	     441.601	    -397.379		    2253.717	     443.210	    -360.490		    2192.412	     251.517	    -404.232		    2222.121	      62.864	    -491.552		    2295.778	      14.056	    -547.026		    2194.036	      47.105	    -332.611		    2266.565	      64.896	    -344.179		    2243.806	      57.949	    -287.606	
 852	    2169.480	    1533.982	    -203.076		    2263.030	    1485.184	    -197.497		    2290.766	    1497.542	    -309.393		    2105.815	    1456.522	    -251.754		    2143.157	    1463.343	    -353.047		    2230.622	    1341.888	    -427.336		    2253.691	    1153.178	    -552.758		    2230.914	    1204.167	    -307.383		    2233.128	    1041.156	    -337.940		    2352.909	    1217.246	    -317.657		    2366.514	    1299.334	    -468.292		    2495.223	    1140.410	    -489.130		    2528.826	    1035.913	    -501.034		    2460.115	    1025.130	    -534.571		    2571.198	     817.117	    -525.026		    2514.534	     797.451	    -461.519		    2557.261	     897.641	    -508.336		    2559.998	     720.332	    -472.907		    2584.307	     734.396	    -528.039		    2096.259	    1207.746	    -339.098		    2116.966	    1279.810	    -491.995		    2003.633	    1133.192	    -513.264		    1980.080	    1001.896	    -533.272		    2052.820	    1001.354	    -571.311		    1985.362	     775.805	    -578.759		    2012.053	     758.582	    -504.653		    1971.981	     869.849	    -536.945		    2000.329	     706.689	    -523.405		    1989.791	     698.824	    -593.630		    2367.432	     910.870	    -425.542		    2234.448	     881.653	    -379.875		    2363.528	     954.920	    -603.193		    2132.002	     900.623	    -455.522		    2258.433	     952.987	    -625.845		    2170.526	     948.509	    -619.659		    2428.174	     639.417	    -385.521		    2458.816	     458.151	    -388.501		    2357.325	     413.434	    -372.402		    2506.949	     341.179	    -464.119		    2548.333	      83.562	    -481.717		       0.000	       0.000	       0.000		    2566.327	      55.052	    -329.905		    2472.789	      41.266	    -355.383		    2524.518	      63.113	    -303.944		    2138.793	     572.410	    -518.834		    2161.412	     431.720	    -390.344		    2253.566	     433.359	    -351.336		    2195.493	     242.455	    -399.574		    2226.338	      63.843	    -493.751		    2297.398	      11.908	    -547.943		    2197.214	      45.247	    -332.231		    2269.141	      55.042	    -342.628		    2246.814	      44.665	    -286.522	
 853	    2172.296	    1522.157	    -201.533		    2265.596	    1472.988	    -194.874		    2293.869	    1483.572	    -306.839		    2108.467	    1444.244	    -249.378		    2146.283	    1449.413	    -350.583		    2232.923	    1328.310	    -422.965		    2255.514	    1140.177	    -549.430		    2232.888	    1189.416	    -303.489		    2234.918	    1026.547	    -335.308		    2354.725	    1202.353	    -313.646		    2369.034	    1285.367	    -463.530		    2498.070	    1126.154	    -484.340		    2531.870	    1021.778	    -496.485		    2463.303	    1010.962	    -530.404		    2574.671	     803.226	    -521.144		    2517.905	     783.257	    -457.830		    2560.540	     883.598	    -504.163		    2563.368	     706.270	    -469.312		    2588.087	     720.617	    -524.284		    2098.335	    1193.505	    -335.031		    2118.960	    1266.434	    -487.709		    2005.167	    1119.995	    -509.209		    1980.879	     989.057	    -529.992		    2053.541	     988.162	    -568.028		    1984.587	     763.220	    -576.485		    2010.985	     745.455	    -502.472		    1971.813	     857.109	    -534.230		    1998.882	     693.689	    -521.458		    1988.494	     686.281	    -591.720		    2369.650	     897.308	    -423.824		    2236.472	     867.855	    -378.662		    2365.111	     942.493	    -601.558		    2134.156	     887.031	    -454.405		    2259.852	     940.812	    -624.660		    2171.798	     936.104	    -618.241		    2428.017	     629.802	    -381.161		    2460.506	     448.823	    -380.305		    2359.184	     403.598	    -366.038		    2510.868	     331.984	    -454.525		    2553.338	      74.254	    -472.248		       0.000	       0.000	       0.000		    2568.797	      41.293	    -320.404		    2473.061	      34.775	    -352.081		    2526.051	      48.100	    -294.183		    2141.677	     560.966	    -513.286		    2159.573	     422.882	    -375.714		    2254.303	     426.703	    -336.435		    2200.073	     235.217	    -392.881		    2228.667	      65.174	    -494.519		    2299.240	      12.033	    -549.327		    2203.001	      47.973	    -335.146		    2277.345	      54.613	    -341.928		    2250.620	      45.279	    -287.579	
 854	    2175.073	    1510.047	    -200.126		    2267.987	    1460.453	    -192.511		    2296.924	    1469.299	    -304.385		    2111.070	    1431.764	    -247.214		    2149.358	    1435.224	    -348.281		    2235.150	    1314.288	    -418.750		    2257.863	    1127.234	    -547.668		    2234.815	    1174.163	    -299.665		    2236.870	    1011.476	    -332.770		    2356.626	    1187.037	    -309.633		    2371.400	    1270.800	    -458.972		    2500.900	    1111.182	    -479.595		    2534.943	    1006.992	    -491.901		    2466.553	     996.107	    -526.232		    2578.258	     788.760	    -517.123		    2521.221	     768.531	    -454.129		    2563.879	     868.979	    -499.908		    2566.735	     691.706	    -465.630		    2591.847	     706.271	    -520.375		    2100.364	    1178.705	    -331.216		    2120.887	    1252.422	    -483.624		    2006.516	    1106.076	    -505.312		    1981.465	     975.526	    -526.874		    2054.083	     974.302	    -564.896		    1983.648	     749.991	    -574.204		    2009.836	     731.727	    -500.240		    1971.495	     843.745	    -531.584		    1997.402	     680.176	    -519.486		    1987.018	     673.145	    -589.776		    2371.768	     883.166	    -422.435		    2238.537	     853.443	    -377.684		    2366.672	     929.583	    -599.962		    2136.515	     872.924	    -453.574		    2261.228	     928.115	    -624.035		    2172.870	     923.315	    -617.227		    2428.074	     620.072	    -376.208		    2462.890	     439.392	    -371.511		    2360.451	     392.553	    -358.724		    2514.798	     322.536	    -445.038		    2557.868	      69.477	    -471.489		       0.000	       0.000	       0.000		    2574.127	      38.068	    -317.739		    2478.702	      39.276	    -351.297		    2531.848	      47.593	    -291.693		    2143.546	     549.546	    -503.377		    2162.037	     417.128	    -362.595		    2254.252	     421.665	    -324.117		    2201.293	     233.425	    -384.268		    2228.978	      65.690	    -493.023		    2299.369	      13.230	    -548.815		    2205.615	      46.701	    -333.031		    2284.410	      52.903	    -342.553		    2254.614	      41.135	    -286.477	
 855	    2177.819	    1497.672	    -198.998		    2270.422	    1447.737	    -190.240		    2299.923	    1454.778	    -302.090		    2113.631	    1419.044	    -245.264		    2152.372	    1420.859	    -346.155		    2237.216	    1299.770	    -414.489		    2259.760	    1113.643	    -545.041		    2236.644	    1158.510	    -295.882		    2238.712	     995.991	    -330.413		    2358.424	    1171.329	    -305.796		    2373.633	    1255.845	    -454.583		    2503.797	    1095.702	    -474.885		    2537.927	     991.737	    -487.334		    2469.742	     980.757	    -522.177		    2581.893	     773.942	    -512.917		    2524.552	     753.513	    -450.285		    2567.195	     853.966	    -495.546		    2570.133	     676.818	    -461.747		    2595.534	     691.491	    -516.342		    2102.329	    1163.467	    -327.628		    2122.591	    1238.010	    -479.743		    2007.672	    1091.574	    -501.635		    1981.830	     961.460	    -523.782		    2054.403	     959.874	    -561.911		    1982.514	     736.315	    -571.970		    2008.555	     717.607	    -498.078		    1970.991	     829.872	    -528.931		    1995.762	     666.262	    -517.489		    1985.361	     659.557	    -587.773		    2373.833	     868.557	    -421.572		    2240.649	     838.629	    -377.025		    2368.587	     916.554	    -598.513		    2138.789	     858.618	    -452.820		    2262.662	     915.244	    -623.997		    2173.998	     910.348	    -617.009		    2428.175	     610.049	    -371.504		    2463.136	     430.308	    -357.939		    2362.734	     382.514	    -346.578		    2516.612	     317.119	    -434.238		    2558.136	      73.433	    -476.195		    2536.391	       8.990	    -535.348		    2575.216	      38.257	    -321.181		    2480.026	      39.512	    -354.154		    2534.146	      49.424	    -297.662		    2143.955	     539.956	    -491.095		    2161.540	     414.136	    -346.980		    2255.371	     419.514	    -310.173		    2200.769	     231.746	    -375.112		    2227.901	      66.112	    -490.992		    2299.092	      15.684	    -548.289		    2202.862	      44.430	    -330.366		    2277.010	      52.240	    -339.324		    2251.761	      38.814	    -284.960	
 856	    2180.536	    1485.246	    -198.030		    2272.751	    1434.882	    -188.089		    2302.831	    1439.982	    -299.911		    2116.118	    1406.258	    -243.346		    2155.237	    1406.285	    -344.105		    2239.104	    1284.966	    -410.375		    2261.422	    1099.948	    -543.043		    2238.458	    1142.714	    -291.568		    2240.503	     980.207	    -328.219		    2360.123	    1155.229	    -302.109		    2375.695	    1240.662	    -450.316		    2506.475	    1079.767	    -470.242		    2540.799	     976.111	    -482.772		    2472.882	     965.000	    -518.323		    2585.510	     758.872	    -508.567		    2527.769	     738.271	    -446.308		    2570.413	     838.620	    -491.102		    2573.320	     661.616	    -457.766		    2599.191	     676.464	    -512.094		    2104.259	    1147.972	    -324.335		    2124.129	    1223.420	    -476.108		    2008.538	    1076.669	    -498.101		    1981.832	     947.208	    -520.996		    2054.501	     945.053	    -559.030		    1981.197	     722.487	    -569.875		    2007.075	     703.326	    -495.929		    1970.357	     815.656	    -526.331		    1993.829	     652.175	    -515.443		    1983.506	     645.696	    -585.700		    2375.575	     853.570	    -421.277		    2242.522	     823.319	    -376.739		    2371.128	     903.562	    -597.559		    2140.628	     844.027	    -452.437		    2264.564	     901.807	    -624.056		    2175.675	     896.881	    -617.114		    2429.686	     602.791	    -359.921		    2464.070	     425.067	    -340.338		    2363.659	     377.037	    -332.798		    2516.020	     319.352	    -423.595		    2557.495	      75.284	    -475.723		    2536.414	       9.166	    -535.476		    2575.071	      37.809	    -323.070		    2483.306	      37.881	    -357.296		    2531.138	      48.730	    -299.588		    2145.164	     531.501	    -479.989		    2160.209	     412.099	    -331.680		    2256.461	     417.574	    -297.022		    2200.220	     230.920	    -366.532		    2227.083	      67.005	    -488.935		    2298.433	      18.491	    -547.140		    2201.111	      42.969	    -328.728		    2275.237	      51.896	    -339.008		    2250.548	      37.762	    -284.515	
 857	    2183.287	    1472.672	    -197.342		    2275.112	    1421.816	    -186.219		    2305.672	    1424.901	    -297.964		    2118.472	    1393.401	    -241.653		    2158.060	    1391.502	    -342.223		    2240.781	    1270.646	    -406.386		    2262.804	    1086.489	    -541.522		    2240.021	    1126.739	    -288.464		    2242.104	     964.286	    -326.202		    2361.566	    1139.111	    -298.982		    2377.680	    1225.520	    -446.362		    2508.827	    1063.625	    -465.733		    2543.533	     960.386	    -478.282		    2475.804	     949.169	    -514.803		    2589.089	     743.743	    -504.133		    2530.928	     722.979	    -442.220		    2573.565	     823.161	    -486.543		    2576.559	     646.428	    -453.632		    2602.811	     661.461	    -507.699		    2105.999	    1132.382	    -321.399		    2125.489	    1209.024	    -472.837		    2009.214	    1061.690	    -494.721		    1982.021	     932.419	    -517.415		    2054.385	     930.144	    -556.264		    1979.797	     708.638	    -567.731		    2005.498	     689.194	    -493.811		    1969.570	     801.430	    -523.659		    1991.766	     638.304	    -513.331		    1981.449	     631.942	    -583.589		    2377.147	     838.633	    -421.172		    2244.161	     807.714	    -376.905		    2373.967	     890.852	    -597.260		    2142.095	     829.311	    -452.150		    2266.909	     888.310	    -623.894		    2177.893	     883.022	    -617.393		    2430.386	     598.882	    -349.583		    2465.933	     421.907	    -323.557		    2362.678	     375.267	    -318.536		    2513.156	     321.738	    -412.435		    2556.453	      74.446	    -473.397		    2536.105	       9.515	    -535.190		    2576.462	      36.713	    -320.492		    2480.504	      39.613	    -352.933		    2533.759	      47.756	    -296.432		    2145.637	     522.960	    -469.948		    2157.678	     410.548	    -317.458		    2257.436	     415.144	    -284.647		    2199.647	     229.825	    -359.147		    2226.313	      68.427	    -487.279		    2297.608	      21.111	    -546.315		    2200.947	      42.510	    -328.235		    2275.862	      51.657	    -338.472		    2251.048	      36.951	    -283.888	
 858	    2186.034	    1460.032	    -196.837		    2277.424	    1408.662	    -184.570		    2308.392	    1409.647	    -296.256		    2120.763	    1380.531	    -240.093		    2160.583	    1376.634	    -340.502		    2242.206	    1256.971	    -402.744		    2263.879	    1073.545	    -540.250		    2241.371	    1110.717	    -285.990		    2243.556	     948.368	    -324.410		    2362.611	    1123.029	    -296.562		    2379.521	    1210.840	    -442.754		    2510.856	    1047.529	    -461.442		    2546.119	     944.678	    -473.823		    2479.134	     933.165	    -511.346		    2592.447	     728.771	    -499.629		    2533.972	     707.837	    -438.004		    2576.545	     807.730	    -481.959		    2579.969	     631.556	    -449.297		    2606.378	     646.613	    -503.162		    2107.557	    1116.818	    -318.706		    2126.472	    1195.080	    -469.833		    2009.751	    1046.868	    -491.549		    1981.882	     917.908	    -514.232		    2053.943	     915.349	    -553.615		    1978.227	     695.077	    -565.682		    2003.765	     675.293	    -491.783		    1968.737	     787.223	    -521.082		    1989.356	     624.681	    -511.249		    1979.055	     618.348	    -581.499		    2378.661	     823.970	    -421.080		    2245.731	     792.201	    -377.248		    2376.162	     878.407	    -597.388		    2143.168	     814.566	    -451.923		    2269.040	     874.746	    -623.637		    2180.003	     869.076	    -617.854		    2431.703	     595.948	    -342.108		    2470.642	     420.893	    -310.301		    2361.411	     373.838	    -303.156		    2510.174	     322.074	    -401.367		    2554.826	      75.514	    -471.640		    2535.685	      10.452	    -534.813		    2576.959	      35.752	    -321.109		    2484.024	      38.581	    -354.373		    2535.666	      46.919	    -294.249		    2145.847	     514.922	    -461.347		    2158.393	     408.257	    -306.363		    2259.395	     412.348	    -272.434		    2199.990	     227.585	    -352.318		    2225.887	      69.624	    -486.017		    2296.902	      23.072	    -545.858		    2200.473	      42.080	    -327.361		    2275.317	      51.126	    -337.975		    2250.857	      36.541	    -283.615	
 859	    2188.659	    1447.725	    -196.305		    2279.663	    1395.698	    -183.060		    2310.912	    1394.624	    -294.783		    2122.847	    1368.039	    -238.560		    2162.906	    1362.228	    -338.844		    2243.334	    1244.004	    -399.784		    2264.932	    1061.155	    -539.081		    2242.488	    1095.011	    -283.946		    2244.854	     932.702	    -322.905		    2363.385	    1107.283	    -294.868		    2381.299	    1197.062	    -439.700		    2512.592	    1031.743	    -457.419		    2548.504	     929.163	    -469.227		       0.000	       0.000	       0.000		    2595.489	     714.146	    -495.158		    2536.792	     692.985	    -433.765		    2579.288	     792.480	    -477.255		    2583.104	     616.995	    -444.852		    2609.843	     632.202	    -498.547		    2109.012	    1101.619	    -316.404		    2126.983	    1181.722	    -467.127		    2010.050	    1032.620	    -488.496		    1981.530	     903.884	    -511.075		    2053.235	     900.999	    -551.102		    1976.555	     681.917	    -563.715		    2001.894	     661.828	    -489.744		    1967.773	     773.367	    -518.501		    1986.722	     611.516	    -509.191		    1976.419	     605.206	    -579.408		    2380.251	     809.841	    -420.649		    2246.969	     776.880	    -377.490		    2377.799	     865.997	    -597.562		    2143.953	     799.892	    -451.405		    2270.618	     861.077	    -623.224		    2181.586	     855.470	    -618.127		    2432.790	     593.444	    -336.066		    2472.732	     418.523	    -300.597		    2361.951	     372.861	    -289.207		    2509.852	     320.241	    -391.986		    2553.164	      76.250	    -469.687		    2535.220	      12.060	    -534.344		    2577.388	      35.305	    -320.392		    2480.363	      39.353	    -350.652		    2535.007	      46.231	    -293.478		    2146.511	     506.878	    -454.068		    2159.718	     404.775	    -295.047		    2262.421	     408.891	    -259.480		    2202.000	     224.240	    -345.887		    2226.129	      70.486	    -484.670		    2296.855	      23.921	    -545.402		    2200.201	      41.744	    -326.802		    2275.254	      50.684	    -337.546		    2250.832	      36.089	    -283.234	
 860	    2191.028	    1436.189	    -195.629		    2281.643	    1383.418	    -181.656		    2313.143	    1380.491	    -293.413		    2124.660	    1356.369	    -237.097		    2164.808	    1348.743	    -337.206		    2244.063	    1231.967	    -397.562		    2265.766	    1049.243	    -537.859		    2243.213	    1080.147	    -282.216		    2246.038	     917.743	    -321.561		    2363.759	    1092.297	    -293.827		    2382.894	    1184.412	    -437.099		    2514.046	    1016.837	    -453.544		    2550.435	     914.304	    -464.501		    2488.906	     904.298	    -508.567		    2598.136	     700.168	    -490.740		    2539.219	     678.807	    -429.530		    2581.657	     777.790	    -472.450		    2586.235	     603.248	    -440.211		    2613.024	     618.525	    -493.886		    2110.184	    1087.338	    -314.713		    2126.985	    1169.333	    -464.684		    2009.895	    1019.257	    -485.601		    1980.920	     890.542	    -508.043		    2052.305	     887.375	    -548.607		    1974.657	     669.355	    -561.786		    1999.896	     649.002	    -487.759		    1966.574	     760.157	    -516.015		    1983.864	     598.996	    -506.992		    1973.494	     592.713	    -577.270		    2381.812	     796.605	    -419.553		    2247.965	     762.278	    -377.209		    2378.887	     853.654	    -597.427		    2144.520	     785.714	    -450.282		    2271.721	     848.178	    -622.236		    2182.729	     842.766	    -617.352		    2438.523	     589.403	    -333.880		    2474.540	     414.544	    -293.060		    2364.099	     371.371	    -276.857		    2510.469	     317.415	    -384.080		    2551.782	      76.123	    -468.659		    2534.568	      12.979	    -534.227		    2577.847	      35.035	    -320.134		    2480.579	      39.587	    -349.589		    2536.471	      45.677	    -292.012		    2148.122	     498.442	    -447.359		    2163.656	     398.901	    -288.540		    2264.251	     404.718	    -247.888		    2205.185	     219.825	    -340.193		    2227.650	      70.566	    -483.694		    2297.785	      23.728	    -544.946		    2200.324	      41.619	    -326.499		    2275.760	      50.189	    -336.983		    2250.838	      35.673	    -282.833	
